ID,Day,Date,Time_x,Month,Total Vehicles,Vehicle Type_x,Payment Method_x,Location_x,Lane_x,Wind Speed,Precipitation,Snow,Max Temp,Min Temp,Violation ID,Time_y,Vehicle Type_y,Payment Method_y,Location_y,Lane_y,Violation,Traffic ID_x,Bus ID,Time,Departures,Passengers per Bus,Location,Traffic ID_y
365,Sunday,2024-05-26,18:57:00,May,437,Large Truck,EZ Pass,Bridge A,9,6.2,53.9,8.4,-7.8,-19.2,233,13:45:00,Large Truck,Paid,Tunnel B,10,False,61,50,11:13:00,8,87,Bridge A,399
365,Sunday,2024-05-26,18:57:00,May,437,Large Truck,EZ Pass,Bridge A,9,6.2,53.9,8.4,-7.8,-19.2,422,21:36:00,Bus,Unpaid,Terminal C,10,False,32,48,22:15:00,1,51,Tunnel B,393
365,Sunday,2024-05-26,18:57:00,May,437,Large Truck,EZ Pass,Bridge A,9,6.2,53.9,8.4,-7.8,-19.2,422,21:36:00,Bus,Unpaid,Terminal C,10,False,32,50,11:13:00,8,87,Bridge A,399
368,Sunday,2024-01-14,10:05:00,January,109,Large Truck,Cash,Bridge A,2,8.1,93.0,5.2,24.4,25.2,49,08:17:00,Large Truck,Unpaid,Bridge A,3,True,202,238,21:56:00,13,71,Bridge A,439
368,Sunday,2024-01-14,10:05:00,January,109,Large Truck,Cash,Bridge A,2,8.1,93.0,5.2,24.4,25.2,49,08:17:00,Large Truck,Unpaid,Bridge A,3,True,202,487,02:33:00,2,18,Tunnel B,402
368,Sunday,2024-01-14,10:05:00,January,109,Large Truck,Cash,Bridge A,2,8.1,93.0,5.2,24.4,25.2,341,05:24:00,Large Truck,Paid,Tunnel B,3,True,269,238,21:56:00,13,71,Bridge A,439
368,Sunday,2024-01-14,10:05:00,January,109,Large Truck,Cash,Bridge A,2,8.1,93.0,5.2,24.4,25.2,341,05:24:00,Large Truck,Paid,Tunnel B,3,True,269,487,02:33:00,2,18,Tunnel B,402
368,Sunday,2024-01-14,10:05:00,January,109,Large Truck,Cash,Bridge A,2,8.1,93.0,5.2,24.4,25.2,463,22:42:00,Bus,Unpaid,Bridge A,7,True,211,238,21:56:00,13,71,Bridge A,439
368,Sunday,2024-01-14,10:05:00,January,109,Large Truck,Cash,Bridge A,2,8.1,93.0,5.2,24.4,25.2,463,22:42:00,Bus,Unpaid,Bridge A,7,True,211,487,02:33:00,2,18,Tunnel B,402
368,Sunday,2024-01-14,10:05:00,January,109,Large Truck,Cash,Bridge A,2,8.1,93.0,5.2,24.4,25.2,499,14:15:00,Bus,Paid,Terminal C,1,False,306,238,21:56:00,13,71,Bridge A,439
368,Sunday,2024-01-14,10:05:00,January,109,Large Truck,Cash,Bridge A,2,8.1,93.0,5.2,24.4,25.2,499,14:15:00,Bus,Paid,Terminal C,1,False,306,487,02:33:00,2,18,Tunnel B,402
370,Sunday,2024-11-17,23:31:00,November,384,Small Truck,Cash,Terminal C,3,2.3,99.0,4.9,14.5,-5.8,186,07:43:00,Auto,Paid,Tunnel B,1,True,282,271,19:16:00,13,45,Bridge A,260
390,Saturday,2024-01-27,10:26:00,January,373,Bus,Cash,Tunnel B,9,19.3,0.8,4.6,23.6,16.1,94,14:12:00,Small Truck,Unpaid,Bridge A,4,True,41,332,21:58:00,11,70,Tunnel B,433
390,Saturday,2024-01-27,10:26:00,January,373,Bus,Cash,Tunnel B,9,19.3,0.8,4.6,23.6,16.1,178,18:48:00,Small Truck,Paid,Bridge A,6,True,54,332,21:58:00,11,70,Tunnel B,433
390,Saturday,2024-01-27,10:26:00,January,373,Bus,Cash,Tunnel B,9,19.3,0.8,4.6,23.6,16.1,259,21:25:00,Bus,Unpaid,Bridge A,2,False,202,332,21:58:00,11,70,Tunnel B,433
390,Saturday,2024-01-27,10:26:00,January,373,Bus,Cash,Tunnel B,9,19.3,0.8,4.6,23.6,16.1,437,20:03:00,Small Truck,Paid,Bridge A,10,False,387,332,21:58:00,11,70,Tunnel B,433
405,Saturday,2024-01-27,13:06:00,January,447,Bus,EZ Pass,Tunnel B,1,5.4,8.1,7.1,28.4,-17.8,94,14:12:00,Small Truck,Unpaid,Bridge A,4,True,41,332,21:58:00,11,70,Tunnel B,433
405,Saturday,2024-01-27,13:06:00,January,447,Bus,EZ Pass,Tunnel B,1,5.4,8.1,7.1,28.4,-17.8,178,18:48:00,Small Truck,Paid,Bridge A,6,True,54,332,21:58:00,11,70,Tunnel B,433
405,Saturday,2024-01-27,13:06:00,January,447,Bus,EZ Pass,Tunnel B,1,5.4,8.1,7.1,28.4,-17.8,259,21:25:00,Bus,Unpaid,Bridge A,2,False,202,332,21:58:00,11,70,Tunnel B,433
405,Saturday,2024-01-27,13:06:00,January,447,Bus,EZ Pass,Tunnel B,1,5.4,8.1,7.1,28.4,-17.8,437,20:03:00,Small Truck,Paid,Bridge A,10,False,387,332,21:58:00,11,70,Tunnel B,433
395,Thursday,2024-05-30,22:54:00,May,498,Small Truck,EZ Pass,Tunnel B,10,16.1,54.8,8.0,-2.0,19.7,87,06:39:00,Auto,Paid,Tunnel B,6,True,128,111,13:41:00,12,86,Bridge A,309
395,Thursday,2024-05-30,22:54:00,May,498,Small Truck,EZ Pass,Tunnel B,10,16.1,54.8,8.0,-2.0,19.7,204,16:23:00,Large Truck,Paid,Terminal C,9,True,189,111,13:41:00,12,86,Bridge A,309
397,Tuesday,2024-09-17,19:14:00,September,52,Auto,EZ Pass,Bridge A,1,6.6,0.4,1.2,12.7,-18.3,245,19:59:00,Large Truck,Paid,Bridge A,7,False,271,172,09:06:00,20,47,Terminal C,36
400,Tuesday,2024-08-06,15:28:00,August,385,Large Truck,EZ Pass,Terminal C,4,2.3,60.2,4.8,19.4,-19.0,184,18:57:00,Large Truck,Paid,Tunnel B,1,False,318,169,14:49:00,3,36,Terminal C,318
400,Tuesday,2024-08-06,15:28:00,August,385,Large Truck,EZ Pass,Terminal C,4,2.3,60.2,4.8,19.4,-19.0,184,18:57:00,Large Truck,Paid,Tunnel B,1,False,318,279,12:10:00,14,72,Terminal C,345
402,Sunday,2024-10-20,12:03:00,October,464,Bus,Cash,Tunnel B,10,1.5,40.3,7.0,33.6,5.0,476,22:59:00,Small Truck,Paid,Bridge A,2,False,246,367,20:25:00,7,43,Terminal C,327
403,Tuesday,2024-07-23,15:27:00,July,257,Small Truck,EZ Pass,Tunnel B,7,17.6,12.5,3.3,17.4,19.9,247,00:07:00,Bus,Paid,Tunnel B,4,True,355,396,16:30:00,7,23,Tunnel B,337
403,Tuesday,2024-07-23,15:27:00,July,257,Small Truck,EZ Pass,Tunnel B,7,17.6,12.5,3.3,17.4,19.9,247,00:07:00,Bus,Paid,Tunnel B,4,True,355,422,18:43:00,8,77,Tunnel B,465
463,Tuesday,2024-07-23,12:10:00,July,352,Large Truck,EZ Pass,Bridge A,6,16.7,63.2,2.6,18.8,-17.9,247,00:07:00,Bus,Paid,Tunnel B,4,True,355,396,16:30:00,7,23,Tunnel B,337
463,Tuesday,2024-07-23,12:10:00,July,352,Large Truck,EZ Pass,Bridge A,6,16.7,63.2,2.6,18.8,-17.9,247,00:07:00,Bus,Paid,Tunnel B,4,True,355,422,18:43:00,8,77,Tunnel B,465
411,Saturday,2024-05-25,14:24:00,May,183,Bus,Cash,Tunnel B,7,12.8,50.6,8.5,2.8,20.0,96,09:51:00,Small Truck,Paid,Bridge A,9,False,479,265,03:07:00,7,38,Terminal C,194
411,Saturday,2024-05-25,14:24:00,May,183,Bus,Cash,Tunnel B,7,12.8,50.6,8.5,2.8,20.0,96,09:51:00,Small Truck,Paid,Bridge A,9,False,479,326,04:26:00,19,20,Terminal C,408
419,Wednesday,2024-07-24,05:50:00,July,349,Bus,EZ Pass,Tunnel B,5,19.9,90.7,9.5,23.7,-9.2,100,11:22:00,Small Truck,Unpaid,Bridge A,3,False,57,458,15:08:00,12,35,Terminal C,411
419,Wednesday,2024-07-24,05:50:00,July,349,Bus,EZ Pass,Tunnel B,5,19.9,90.7,9.5,23.7,-9.2,118,05:52:00,Small Truck,Paid,Bridge A,9,True,54,458,15:08:00,12,35,Terminal C,411
419,Wednesday,2024-07-24,05:50:00,July,349,Bus,EZ Pass,Tunnel B,5,19.9,90.7,9.5,23.7,-9.2,134,04:43:00,Small Truck,Unpaid,Bridge A,5,False,471,458,15:08:00,12,35,Terminal C,411
419,Wednesday,2024-07-24,05:50:00,July,349,Bus,EZ Pass,Tunnel B,5,19.9,90.7,9.5,23.7,-9.2,189,17:57:00,Bus,Unpaid,Bridge A,10,True,186,458,15:08:00,12,35,Terminal C,411
423,Friday,2024-09-27,03:10:00,September,96,Auto,EZ Pass,Terminal C,5,9.3,60.7,4.8,33.9,18.8,13,19:31:00,Small Truck,Unpaid,Bridge A,8,False,180,147,18:41:00,1,20,Terminal C,417
423,Friday,2024-09-27,03:10:00,September,96,Auto,EZ Pass,Terminal C,5,9.3,60.7,4.8,33.9,18.8,13,19:31:00,Small Truck,Unpaid,Bridge A,8,False,180,318,11:57:00,6,85,Tunnel B,245
423,Friday,2024-09-27,03:10:00,September,96,Auto,EZ Pass,Terminal C,5,9.3,60.7,4.8,33.9,18.8,13,19:31:00,Small Truck,Unpaid,Bridge A,8,False,180,384,10:32:00,15,37,Terminal C,267
448,Friday,2024-09-27,02:42:00,September,404,Auto,Cash,Terminal C,2,5.3,41.3,2.3,10.4,-5.2,13,19:31:00,Small Truck,Unpaid,Bridge A,8,False,180,147,18:41:00,1,20,Terminal C,417
448,Friday,2024-09-27,02:42:00,September,404,Auto,Cash,Terminal C,2,5.3,41.3,2.3,10.4,-5.2,13,19:31:00,Small Truck,Unpaid,Bridge A,8,False,180,318,11:57:00,6,85,Tunnel B,245
448,Friday,2024-09-27,02:42:00,September,404,Auto,Cash,Terminal C,2,5.3,41.3,2.3,10.4,-5.2,13,19:31:00,Small Truck,Unpaid,Bridge A,8,False,180,384,10:32:00,15,37,Terminal C,267
426,Friday,2024-04-19,06:04:00,April,449,Bus,Cash,Tunnel B,7,10.6,86.4,7.5,33.8,0.5,19,01:31:00,Bus,Unpaid,Terminal C,7,False,58,205,07:19:00,6,61,Bridge A,242
426,Friday,2024-04-19,06:04:00,April,449,Bus,Cash,Tunnel B,7,10.6,86.4,7.5,33.8,0.5,19,01:31:00,Bus,Unpaid,Terminal C,7,False,58,390,11:40:00,9,85,Tunnel B,205
426,Friday,2024-04-19,06:04:00,April,449,Bus,Cash,Tunnel B,7,10.6,86.4,7.5,33.8,0.5,369,03:39:00,Small Truck,Paid,Bridge A,2,False,455,205,07:19:00,6,61,Bridge A,242
426,Friday,2024-04-19,06:04:00,April,449,Bus,Cash,Tunnel B,7,10.6,86.4,7.5,33.8,0.5,369,03:39:00,Small Truck,Paid,Bridge A,2,False,455,390,11:40:00,9,85,Tunnel B,205
431,Saturday,2024-03-09,00:09:00,March,164,Bus,EZ Pass,Terminal C,7,12.9,74.2,4.2,32.5,8.4,23,05:57:00,Large Truck,Unpaid,Tunnel B,2,False,102,89,16:39:00,20,57,Tunnel B,10
431,Saturday,2024-03-09,00:09:00,March,164,Bus,EZ Pass,Terminal C,7,12.9,74.2,4.2,32.5,8.4,139,06:06:00,Large Truck,Unpaid,Terminal C,4,True,181,89,16:39:00,20,57,Tunnel B,10
433,Thursday,2024-03-28,08:37:00,March,456,Large Truck,Cash,Tunnel B,4,17.3,74.0,2.1,19.5,-15.0,37,13:05:00,Bus,Paid,Tunnel B,7,False,421,283,08:29:00,16,34,Bridge A,248
464,Thursday,2024-03-28,12:13:00,March,189,Bus,EZ Pass,Bridge A,7,7.1,20.0,3.7,25.7,-9.7,37,13:05:00,Bus,Paid,Tunnel B,7,False,421,283,08:29:00,16,34,Bridge A,248
435,Wednesday,2024-08-28,03:33:00,August,287,Small Truck,EZ Pass,Tunnel B,6,10.1,50.6,1.7,-1.5,18.4,405,06:22:00,Bus,Unpaid,Bridge A,2,True,324,475,19:21:00,2,25,Terminal C,5
447,Wednesday,2024-08-28,02:42:00,August,79,Small Truck,Cash,Tunnel B,10,6.6,24.1,8.0,22.9,25.9,405,06:22:00,Bus,Unpaid,Bridge A,2,True,324,475,19:21:00,2,25,Terminal C,5
440,Sunday,2024-01-28,11:03:00,January,328,Small Truck,Cash,Bridge A,3,10.1,74.1,8.4,34.0,-11.8,24,10:43:00,Large Truck,Paid,Terminal C,5,False,448,22,01:40:00,13,100,Terminal C,425
440,Sunday,2024-01-28,11:03:00,January,328,Small Truck,Cash,Bridge A,3,10.1,74.1,8.4,34.0,-11.8,65,07:36:00,Large Truck,Paid,Bridge A,9,False,107,22,01:40:00,13,100,Terminal C,425
442,Monday,2024-11-11,12:07:00,November,221,Bus,Cash,Tunnel B,10,1.0,83.9,6.7,18.7,29.0,167,06:41:00,Small Truck,Unpaid,Tunnel B,4,True,107,87,17:02:00,6,63,Bridge A,214
442,Monday,2024-11-11,12:07:00,November,221,Bus,Cash,Tunnel B,10,1.0,83.9,6.7,18.7,29.0,167,06:41:00,Small Truck,Unpaid,Tunnel B,4,True,107,416,23:42:00,9,22,Bridge A,129
442,Monday,2024-11-11,12:07:00,November,221,Bus,Cash,Tunnel B,10,1.0,83.9,6.7,18.7,29.0,345,03:23:00,Large Truck,Unpaid,Bridge A,1,False,195,87,17:02:00,6,63,Bridge A,214
442,Monday,2024-11-11,12:07:00,November,221,Bus,Cash,Tunnel B,10,1.0,83.9,6.7,18.7,29.0,345,03:23:00,Large Truck,Unpaid,Bridge A,1,False,195,416,23:42:00,9,22,Bridge A,129
450,Friday,2024-07-05,11:31:00,July,303,Large Truck,Cash,Terminal C,9,5.3,67.3,8.5,29.9,-10.9,379,10:04:00,Bus,Unpaid,Terminal C,6,True,38,161,13:30:00,10,14,Bridge A,452
450,Friday,2024-07-05,11:31:00,July,303,Large Truck,Cash,Terminal C,9,5.3,67.3,8.5,29.9,-10.9,379,10:04:00,Bus,Unpaid,Terminal C,6,True,38,303,00:18:00,13,11,Bridge A,79
450,Friday,2024-07-05,11:31:00,July,303,Large Truck,Cash,Terminal C,9,5.3,67.3,8.5,29.9,-10.9,379,10:04:00,Bus,Unpaid,Terminal C,6,True,38,477,18:43:00,9,29,Terminal C,321
450,Friday,2024-07-05,11:31:00,July,303,Large Truck,Cash,Terminal C,9,5.3,67.3,8.5,29.9,-10.9,462,17:41:00,Large Truck,Unpaid,Terminal C,5,False,5,161,13:30:00,10,14,Bridge A,452
450,Friday,2024-07-05,11:31:00,July,303,Large Truck,Cash,Terminal C,9,5.3,67.3,8.5,29.9,-10.9,462,17:41:00,Large Truck,Unpaid,Terminal C,5,False,5,303,00:18:00,13,11,Bridge A,79
450,Friday,2024-07-05,11:31:00,July,303,Large Truck,Cash,Terminal C,9,5.3,67.3,8.5,29.9,-10.9,462,17:41:00,Large Truck,Unpaid,Terminal C,5,False,5,477,18:43:00,9,29,Terminal C,321
454,Friday,2024-07-19,13:32:00,July,121,Large Truck,Cash,Bridge A,1,16.4,87.0,3.7,27.7,27.7,313,23:30:00,Large Truck,Paid,Terminal C,1,True,429,63,19:48:00,13,81,Bridge A,346
465,Friday,2024-07-19,10:08:00,July,81,Large Truck,Cash,Terminal C,5,0.7,56.8,4.5,33.3,-2.4,313,23:30:00,Large Truck,Paid,Terminal C,1,True,429,63,19:48:00,13,81,Bridge A,346
456,Friday,2024-10-04,10:01:00,October,329,Large Truck,Cash,Bridge A,6,17.3,35.9,8.5,25.2,28.9,289,03:21:00,Small Truck,Paid,Tunnel B,6,False,249,39,17:20:00,8,45,Bridge A,490
456,Friday,2024-10-04,10:01:00,October,329,Large Truck,Cash,Bridge A,6,17.3,35.9,8.5,25.2,28.9,289,03:21:00,Small Truck,Paid,Tunnel B,6,False,249,130,13:12:00,19,77,Bridge A,360
456,Friday,2024-10-04,10:01:00,October,329,Large Truck,Cash,Bridge A,6,17.3,35.9,8.5,25.2,28.9,289,03:21:00,Small Truck,Paid,Tunnel B,6,False,249,154,15:37:00,2,77,Bridge A,277
456,Friday,2024-10-04,10:01:00,October,329,Large Truck,Cash,Bridge A,6,17.3,35.9,8.5,25.2,28.9,289,03:21:00,Small Truck,Paid,Tunnel B,6,False,249,260,04:30:00,3,46,Bridge A,478
456,Friday,2024-10-04,10:01:00,October,329,Large Truck,Cash,Bridge A,6,17.3,35.9,8.5,25.2,28.9,289,03:21:00,Small Truck,Paid,Tunnel B,6,False,249,348,09:38:00,19,13,Tunnel B,82
459,Tuesday,2024-11-19,04:07:00,November,409,Large Truck,EZ Pass,Tunnel B,5,14.3,98.2,2.2,-1.4,3.9,21,08:11:00,Bus,Paid,Bridge A,10,True,241,195,18:26:00,2,33,Bridge A,171
466,Thursday,2024-04-11,17:34:00,April,261,Auto,EZ Pass,Terminal C,4,16.6,63.7,2.0,8.4,10.3,16,22:49:00,Small Truck,Paid,Bridge A,10,False,340,243,01:41:00,17,43,Bridge A,480
483,Saturday,2024-08-03,00:26:00,August,245,Bus,EZ Pass,Bridge A,10,18.4,10.6,0.5,-3.6,-10.2,354,01:07:00,Bus,Paid,Terminal C,2,True,157,30,03:18:00,12,72,Bridge A,387
483,Saturday,2024-08-03,00:26:00,August,245,Bus,EZ Pass,Bridge A,10,18.4,10.6,0.5,-3.6,-10.2,354,01:07:00,Bus,Paid,Terminal C,2,True,157,136,15:09:00,17,39,Bridge A,246
483,Saturday,2024-08-03,00:26:00,August,245,Bus,EZ Pass,Bridge A,10,18.4,10.6,0.5,-3.6,-10.2,354,01:07:00,Bus,Paid,Terminal C,2,True,157,211,02:06:00,20,44,Bridge A,275
483,Saturday,2024-08-03,00:26:00,August,245,Bus,EZ Pass,Bridge A,10,18.4,10.6,0.5,-3.6,-10.2,354,01:07:00,Bus,Paid,Terminal C,2,True,157,274,03:10:00,13,39,Terminal C,320
483,Saturday,2024-08-03,00:26:00,August,245,Bus,EZ Pass,Bridge A,10,18.4,10.6,0.5,-3.6,-10.2,354,01:07:00,Bus,Paid,Terminal C,2,True,157,465,12:49:00,12,25,Tunnel B,439
483,Saturday,2024-08-03,00:26:00,August,245,Bus,EZ Pass,Bridge A,10,18.4,10.6,0.5,-3.6,-10.2,412,15:04:00,Bus,Paid,Tunnel B,5,False,457,30,03:18:00,12,72,Bridge A,387
483,Saturday,2024-08-03,00:26:00,August,245,Bus,EZ Pass,Bridge A,10,18.4,10.6,0.5,-3.6,-10.2,412,15:04:00,Bus,Paid,Tunnel B,5,False,457,136,15:09:00,17,39,Bridge A,246
483,Saturday,2024-08-03,00:26:00,August,245,Bus,EZ Pass,Bridge A,10,18.4,10.6,0.5,-3.6,-10.2,412,15:04:00,Bus,Paid,Tunnel B,5,False,457,211,02:06:00,20,44,Bridge A,275
483,Saturday,2024-08-03,00:26:00,August,245,Bus,EZ Pass,Bridge A,10,18.4,10.6,0.5,-3.6,-10.2,412,15:04:00,Bus,Paid,Tunnel B,5,False,457,274,03:10:00,13,39,Terminal C,320
483,Saturday,2024-08-03,00:26:00,August,245,Bus,EZ Pass,Bridge A,10,18.4,10.6,0.5,-3.6,-10.2,412,15:04:00,Bus,Paid,Tunnel B,5,False,457,465,12:49:00,12,25,Tunnel B,439
483,Saturday,2024-08-03,00:26:00,August,245,Bus,EZ Pass,Bridge A,10,18.4,10.6,0.5,-3.6,-10.2,418,10:02:00,Bus,Unpaid,Tunnel B,4,False,151,30,03:18:00,12,72,Bridge A,387
483,Saturday,2024-08-03,00:26:00,August,245,Bus,EZ Pass,Bridge A,10,18.4,10.6,0.5,-3.6,-10.2,418,10:02:00,Bus,Unpaid,Tunnel B,4,False,151,136,15:09:00,17,39,Bridge A,246
483,Saturday,2024-08-03,00:26:00,August,245,Bus,EZ Pass,Bridge A,10,18.4,10.6,0.5,-3.6,-10.2,418,10:02:00,Bus,Unpaid,Tunnel B,4,False,151,211,02:06:00,20,44,Bridge A,275
483,Saturday,2024-08-03,00:26:00,August,245,Bus,EZ Pass,Bridge A,10,18.4,10.6,0.5,-3.6,-10.2,418,10:02:00,Bus,Unpaid,Tunnel B,4,False,151,274,03:10:00,13,39,Terminal C,320
483,Saturday,2024-08-03,00:26:00,August,245,Bus,EZ Pass,Bridge A,10,18.4,10.6,0.5,-3.6,-10.2,418,10:02:00,Bus,Unpaid,Tunnel B,4,False,151,465,12:49:00,12,25,Tunnel B,439
487,Saturday,2024-01-20,04:08:00,January,343,Large Truck,Cash,Bridge A,1,17.0,79.2,3.8,13.8,10.4,317,21:36:00,Large Truck,Unpaid,Tunnel B,8,True,426,253,17:36:00,20,91,Terminal C,57
490,Saturday,2024-04-20,01:52:00,April,125,Small Truck,Cash,Tunnel B,4,7.6,54.0,5.3,26.7,9.6,9,23:38:00,Large Truck,Paid,Tunnel B,9,True,5,19,17:43:00,18,50,Terminal C,71
490,Saturday,2024-04-20,01:52:00,April,125,Small Truck,Cash,Tunnel B,4,7.6,54.0,5.3,26.7,9.6,9,23:38:00,Large Truck,Paid,Tunnel B,9,True,5,264,08:30:00,15,64,Tunnel B,334
490,Saturday,2024-04-20,01:52:00,April,125,Small Truck,Cash,Tunnel B,4,7.6,54.0,5.3,26.7,9.6,11,10:25:00,Bus,Paid,Terminal C,10,True,500,19,17:43:00,18,50,Terminal C,71
490,Saturday,2024-04-20,01:52:00,April,125,Small Truck,Cash,Tunnel B,4,7.6,54.0,5.3,26.7,9.6,11,10:25:00,Bus,Paid,Terminal C,10,True,500,264,08:30:00,15,64,Tunnel B,334
490,Saturday,2024-04-20,01:52:00,April,125,Small Truck,Cash,Tunnel B,4,7.6,54.0,5.3,26.7,9.6,391,02:11:00,Small Truck,Paid,Bridge A,8,False,172,19,17:43:00,18,50,Terminal C,71
490,Saturday,2024-04-20,01:52:00,April,125,Small Truck,Cash,Tunnel B,4,7.6,54.0,5.3,26.7,9.6,391,02:11:00,Small Truck,Paid,Bridge A,8,False,172,264,08:30:00,15,64,Tunnel B,334
493,Thursday,2024-05-09,02:38:00,May,393,Large Truck,EZ Pass,Tunnel B,10,0.2,21.3,0.3,34.9,26.0,130,15:40:00,Bus,Paid,Bridge A,4,False,406,206,10:55:00,7,62,Terminal C,415
493,Thursday,2024-05-09,02:38:00,May,393,Large Truck,EZ Pass,Tunnel B,10,0.2,21.3,0.3,34.9,26.0,419,08:05:00,Auto,Unpaid,Tunnel B,6,True,265,206,10:55:00,7,62,Terminal C,415
493,Thursday,2024-05-09,02:38:00,May,393,Large Truck,EZ Pass,Tunnel B,10,0.2,21.3,0.3,34.9,26.0,442,07:25:00,Auto,Unpaid,Bridge A,5,True,204,206,10:55:00,7,62,Terminal C,415
493,Thursday,2024-05-09,02:38:00,May,393,Large Truck,EZ Pass,Tunnel B,10,0.2,21.3,0.3,34.9,26.0,479,14:36:00,Auto,Paid,Tunnel B,6,False,62,206,10:55:00,7,62,Terminal C,415
495,Sunday,2024-12-15,21:06:00,December,199,Small Truck,Cash,Bridge A,6,19.7,74.8,4.8,25.4,-10.1,41,03:23:00,Small Truck,Paid,Tunnel B,2,False,346,134,23:34:00,14,24,Bridge A,452
495,Sunday,2024-12-15,21:06:00,December,199,Small Truck,Cash,Bridge A,6,19.7,74.8,4.8,25.4,-10.1,41,03:23:00,Small Truck,Paid,Tunnel B,2,False,346,150,18:30:00,7,76,Terminal C,183
495,Sunday,2024-12-15,21:06:00,December,199,Small Truck,Cash,Bridge A,6,19.7,74.8,4.8,25.4,-10.1,41,03:23:00,Small Truck,Paid,Tunnel B,2,False,346,448,02:18:00,4,11,Tunnel B,488
495,Sunday,2024-12-15,21:06:00,December,199,Small Truck,Cash,Bridge A,6,19.7,74.8,4.8,25.4,-10.1,436,19:42:00,Small Truck,Paid,Terminal C,10,True,466,134,23:34:00,14,24,Bridge A,452
495,Sunday,2024-12-15,21:06:00,December,199,Small Truck,Cash,Bridge A,6,19.7,74.8,4.8,25.4,-10.1,436,19:42:00,Small Truck,Paid,Terminal C,10,True,466,150,18:30:00,7,76,Terminal C,183
495,Sunday,2024-12-15,21:06:00,December,199,Small Truck,Cash,Bridge A,6,19.7,74.8,4.8,25.4,-10.1,436,19:42:00,Small Truck,Paid,Terminal C,10,True,466,448,02:18:00,4,11,Tunnel B,488
